PlayerId;G;LD;RD;LW;C;RW;Aggression;Bravery;Determination;Teamplayer;Leadership;Temperament;Professionalism;Mental Toughness;Goalie Stamina;Acceleration;Agility;Balance;Speed;Stamina;Strength;Fighting;Screening;Getting Open;Passing;Puck Handling;Shooting Accuracy;Shooting Range;Offensive Read;Checking;Faceoffs;Hitting;Positioning;Shot Blocking;Stickchecking;Defensive Read;G Positioning;G Passing;G Pokecheck;Blocker;Glove;Rebound;Recovery;G Puckhandling;Low Shots;G Skating;Reflexes;Skating;Shooting;Playmaking;Defending;Physicality;Conditioning;Character;Hockey Sense;Goalie Technique;Goalie Overall Positioning
245;0;19;19;19;20;19;7;9;15;15;15;15;15;1;1;12;12;9;13;12;9;5;9;11;15;13;13;11;13;12;12;6;12;5;11;13;1;1;1;1;1;1;1;1;1;1;1;11;17;13;10;8;16;15;12;0;0
249;0;19;19;20;19;19;5;8;15;15;15;15;15;1;1;12;12;11;12;13;11;5;12;13;11;13;13;10;13;10;5;9;10;7;9;10;1;1;1;1;1;1;1;1;1;1;1;11;16;12;9;9;16;15;13;0;0
251;0;19;19;20;19;19;8;10;15;15;15;15;15;1;1;10;10;12;13;11;11;5;5;9;9;11;9;5;9;12;5;9;13;9;12;13;1;1;1;1;1;1;1;1;1;1;1;11;9;11;11;8;15;15;9;0;0
255;0;19;19;20;19;19;6;9;15;15;15;15;15;1;1;10;7;7;11;12;9;6;8;11;5;10;12;11;11;7;7;8;9;5;5;6;1;1;1;1;1;1;1;1;1;1;1;9;17;10;6;8;16;15;11;0;0
256;0;19;19;19;20;19;5;11;15;15;15;15;15;1;1;12;12;12;12;13;12;5;8;13;13;13;13;7;13;11;10;8;11;8;12;13;1;1;1;1;1;1;1;1;1;1;1;12;13;12;10;8;16;15;13;0;0
257;0;19;19;19;19;20;5;9;15;15;15;15;15;1;1;10;11;12;11;12;10;5;9;11;12;12;11;7;12;13;10;8;12;8;12;14;1;1;1;1;1;1;1;1;1;1;1;11;12;12;11;8;16;15;11;0;0
261;0;19;19;19;19;20;5;7;15;15;15;15;15;1;1;13;13;13;13;14;11;5;11;15;10;13;13;7;14;10;5;5;10;7;9;11;1;1;1;1;1;1;1;1;1;1;1;13;13;11;9;7;17;15;14;0;0
262;0;19;19;19;19;20;5;7;15;15;15;15;15;1;1;12;11;13;14;11;12;5;8;13;11;14;13;9;14;13;5;9;10;8;10;13;1;1;1;1;1;1;1;1;1;1;1;13;15;12;10;8;15;15;13;0;0
263;20;0;0;0;0;0;8;1;15;15;15;1;15;11;9;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13;8;8;12;12;12;13;8;12;8;12;0;0;8;0;1;10;15;0;8;13
264;20;0;0;0;0;0;8;1;15;15;15;1;15;10;6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13;5;6;13;12;9;9;5;12;5;13;0;0;8;0;1;10;15;0;5;11
266;20;0;0;0;0;0;8;1;15;15;15;1;15;13;13;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;14;8;8;14;14;14;14;8;14;8;15;0;0;8;0;1;10;15;0;8;14
267;20;0;0;0;0;0;8;1;15;15;15;1;15;11;10;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;12;10;10;10;11;10;10;10;10;5;11;0;0;8;0;1;10;15;0;10;11
268;0;20;19;19;19;19;5;5;15;15;15;15;15;1;1;10;7;7;5;11;9;5;5;10;7;10;12;13;10;11;5;11;11;11;11;11;1;1;1;1;1;1;1;1;1;1;1;7;12;10;11;7;15;15;11;0;0
270;0;19;20;19;19;19;5;12;15;15;15;15;15;1;1;9;9;12;9;11;12;5;5;5;10;14;5;5;5;14;5;10;15;14;14;14;1;1;1;1;1;1;1;1;1;1;1;10;5;11;14;8;15;15;14;0;0
272;0;19;19;19;19;20;5;6;15;15;15;15;15;1;1;13;11;11;13;13;10;5;8;11;16;13;10;7;13;10;5;6;10;7;10;9;1;1;1;1;1;1;1;1;1;1;1;12;12;13;9;7;16;15;12;0;0
273;0;19;19;19;19;20;5;9;15;15;15;15;15;1;1;12;11;13;12;13;13;5;8;13;12;13;13;9;13;13;5;6;11;5;13;13;1;1;1;1;1;1;1;1;1;1;1;12;15;12;10;8;16;14;13;0;0
276;0;19;19;20;19;19;7;12;15;15;15;15;15;1;1;9;9;13;13;11;10;5;9;9;10;13;9;7;9;14;7;10;14;9;14;14;1;1;1;1;1;1;1;1;1;1;1;11;11;11;12;9;15;15;9;0;0
279;0;19;19;19;19;20;5;7;15;15;15;15;15;1;1;12;11;11;12;12;12;5;8;13;11;12;12;10;12;11;5;5;11;5;8;12;1;1;1;1;1;1;1;1;1;1;1;11;16;12;8;7;16;15;12;0;0
282;0;19;19;20;19;19;8;14;15;15;15;15;15;1;1;8;9;10;8;8;10;5;12;8;10;8;10;6;8;12;5;12;5;5;12;8;1;1;1;1;1;1;1;1;1;1;1;8;11;11;8;11;14;15;8;0;0
285;0;19;19;19;20;19;5;7;15;15;15;15;15;1;1;8;8;11;11;12;10;6;8;8;11;11;8;7;12;10;5;10;12;10;11;12;1;1;1;1;1;1;1;1;1;1;1;10;11;12;10;8;16;15;10;0;0
286;0;19;19;19;20;19;5;7;15;15;15;15;15;1;1;11;11;10;11;11;10;5;5;7;12;10;6;6;11;9;5;7;9;5;11;12;1;1;1;1;1;1;1;1;1;1;1;10;9;12;8;6;15;15;9;0;0
287;0;20;19;19;19;19;5;8;15;15;15;15;15;1;1;13;11;12;13;13;13;8;7;8;13;13;10;11;12;13;5;11;12;11;12;13;1;1;1;1;1;1;1;1;1;1;1;12;10;12;12;8;16;15;12;0;0
289;0;19;19;19;20;19;5;5;15;15;15;15;15;1;1;15;10;10;13;11;6;5;6;6;6;8;6;6;7;6;10;6;6;5;7;10;1;1;1;1;1;1;1;1;1;1;1;12;9;10;6;5;15;15;6;0;0
292;0;19;19;19;19;20;5;5;15;15;15;15;15;1;1;12;5;5;13;11;5;5;12;12;5;11;13;5;11;5;5;5;5;5;5;5;1;1;1;1;1;1;1;1;1;1;1;10;11;10;5;6;15;15;11;0;0
293;0;19;19;19;19;20;6;7;15;15;15;15;15;1;1;9;8;7;9;11;7;5;5;10;9;9;11;7;13;7;5;7;11;6;11;13;1;1;1;1;1;1;1;1;1;1;1;8;12;11;8;6;15;15;11;0;0
296;0;19;19;19;19;20;5;7;15;15;15;15;15;1;1;13;12;11;13;13;11;5;13;13;13;13;13;9;13;13;5;6;12;5;11;11;1;1;1;1;1;1;1;1;1;1;1;12;15;12;10;8;16;15;13;0;0
297;20;0;0;0;0;0;7;1;14;14;14;1;14;10;10;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;14;9;9;12;12;12;12;8;12;8;14;0;0;8;0;1;10;15;0;9;14
300;20;0;0;0;0;0;8;1;15;15;15;1;15;11;12;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;10;5;10;11;11;10;11;5;11;7;11;0;0;8;0;1;10;15;0;6;10
303;0;20;19;19;19;19;7;10;15;15;15;15;15;1;1;11;11;11;11;11;10;5;5;13;13;13;12;10;13;10;5;6;13;11;10;13;1;1;1;1;1;1;1;1;1;1;1;11;11;12;11;7;15;15;13;0;0
304;0;19;20;19;19;19;6;6;15;15;15;15;15;1;1;11;9;10;11;11;10;5;9;7;11;11;10;10;9;10;5;11;11;10;11;14;1;1;1;1;1;1;1;1;1;1;1;10;10;12;10;8;15;15;12;0;0
305;0;19;20;19;19;19;5;11;15;15;15;15;15;1;1;11;9;11;10;11;9;5;5;9;9;11;7;9;9;11;5;11;11;11;11;11;1;1;1;1;1;1;1;1;1;1;1;10;8;11;11;8;15;15;11;0;0
306;0;19;19;19;19;20;5;9;15;15;15;15;15;1;1;13;13;11;13;13;10;5;5;11;10;12;9;9;12;10;5;7;12;10;11;13;1;1;1;1;1;1;1;1;1;1;1;12;9;11;10;7;16;15;11;0;0
308;0;19;20;19;19;19;10;10;14;14;14;14;14;1;1;10;11;12;10;12;11;8;4;5;10;10;8;9;9;12;4;11;11;11;11;11;1;1;1;1;1;1;1;1;1;1;1;11;9;12;12;10;16;15;12;0;0
313;0;19;19;20;19;19;9;7;15;15;15;15;15;1;1;11;11;11;12;13;13;5;13;13;11;13;15;7;14;10;5;13;11;5;8;10;1;1;1;1;1;1;1;1;1;1;1;11;14;12;8;11;16;15;13;0;0
315;0;19;19;20;19;19;5;5;15;15;15;15;15;1;1;14;8;12;13;11;9;5;5;9;6;7;10;5;11;5;5;5;5;5;9;5;1;1;1;1;1;1;1;1;1;1;1;13;10;10;6;5;15;15;10;0;0
321;0;19;19;19;20;19;5;5;15;15;15;15;15;1;1;13;11;13;13;13;11;5;7;11;11;12;11;11;12;9;13;9;11;5;11;11;1;1;1;1;1;1;1;1;1;1;1;13;16;12;9;7;16;15;11;0;0
322;0;19;19;19;20;19;8;7;15;15;15;15;15;1;1;10;10;10;10;12;10;6;8;10;8;10;11;8;10;8;10;8;8;6;6;8;1;1;1;1;1;1;1;1;1;1;1;10;13;11;7;8;16;15;10;0;0
325;0;19;19;20;19;19;6;9;15;15;15;15;15;1;1;11;11;10;12;11;9;5;7;10;10;10;9;6;10;9;10;5;9;8;9;8;1;1;1;1;1;1;1;1;1;1;1;11;10;11;8;7;15;15;10;0;0
326;0;19;19;20;19;19;5;5;15;15;15;15;15;1;1;12;12;10;11;12;8;5;7;10;10;11;10;7;12;10;5;5;10;6;7;10;1;1;1;1;1;1;1;1;1;1;1;11;12;11;8;6;16;14;11;0;0
327;0;19;19;19;19;20;5;5;15;15;15;15;15;1;1;10;10;10;10;11;9;5;9;11;11;11;12;5;11;7;8;5;11;7;9;10;1;1;1;1;1;1;1;1;1;1;1;10;11;12;8;6;15;15;11;0;0
328;0;19;19;19;20;19;5;10;15;15;15;15;15;1;1;10;10;10;10;11;9;5;6;9;10;10;9;7;11;10;11;5;10;6;10;11;1;1;1;1;1;1;1;1;1;1;1;10;11;11;9;7;15;15;10;0;0
331;20;0;0;0;0;0;8;1;15;15;15;1;15;11;11;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;12;6;8;11;11;11;11;8;11;8;12;0;0;8;0;1;10;15;0;7;11
332;20;0;0;0;0;0;8;1;15;15;15;1;15;11;9;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13;7;7;11;11;11;12;7;11;8;13;0;0;8;0;1;10;15;0;7;12
333;20;0;0;0;0;0;8;1;15;15;15;1;15;10;9;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13;9;10;10;12;11;10;8;10;10;11;0;0;8;0;1;10;15;0;9;11
337;0;19;20;19;19;19;5;6;15;15;15;15;15;1;1;13;13;10;12;13;10;5;5;13;11;13;12;13;14;10;5;10;12;10;10;14;1;1;1;1;1;1;1;1;1;1;1;11;12;12;10;7;16;15;13;0;0
339;0;20;19;19;19;19;5;5;15;15;15;15;15;1;1;5;5;11;5;5;11;5;5;5;5;11;5;5;5;13;5;5;17;13;13;5;1;1;1;1;1;1;1;1;1;1;1;7;5;10;14;6;12;15;11;0;0
341;0;19;19;19;20;19;7;9;15;15;15;15;15;1;1;11;11;13;12;13;11;5;5;11;13;13;11;11;13;13;5;9;13;11;13;13;1;1;1;1;1;1;1;1;1;1;1;12;16;12;12;8;16;15;12;0;0
345;0;19;19;20;19;19;5;7;15;15;15;15;15;1;1;11;10;10;11;10;7;5;6;12;8;11;11;7;11;9;5;5;9;5;7;9;1;1;1;1;1;1;1;1;1;1;1;10;12;11;7;6;15;15;11;0;0
346;0;19;19;20;19;19;5;5;15;15;15;15;15;1;1;12;13;6;13;5;5;5;5;6;5;6;13;5;13;5;5;5;5;5;5;5;1;1;1;1;1;1;1;1;1;1;1;10;11;10;5;5;12;15;9;0;0
347;0;19;19;20;19;19;9;9;15;15;15;15;15;1;1;10;9;9;11;11;9;9;9;12;7;11;12;10;12;7;8;7;7;6;6;7;1;1;1;1;1;1;1;1;1;1;1;10;16;10;6;8;15;15;12;0;0
351;20;0;0;0;0;0;8;1;15;15;15;1;15;5;6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;12;9;9;11;11;11;11;11;11;8;12;0;0;8;0;1;10;15;0;9;11
354;0;19;19;19;20;19;9;6;15;15;15;15;15;1;1;8;7;5;5;5;10;9;8;11;9;10;10;12;12;10;10;5;7;6;7;7;1;1;1;1;1;1;1;1;1;1;1;6;17;11;7;7;12;15;11;0;0
355;0;19;19;19;20;19;5;5;15;15;15;15;15;1;1;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;1;1;1;1;1;1;1;1;1;1;1;5;7;10;5;5;12;15;5;0;0
361;0;19;19;19;19;20;5;9;15;15;15;15;15;1;1;11;11;11;12;11;9;5;10;12;11;11;12;12;12;9;6;5;9;9;9;9;1;1;1;1;1;1;1;1;1;1;1;11;18;12;9;7;15;15;12;0;0
362;0;19;20;19;19;19;5;5;15;15;15;15;15;1;1;10;10;11;11;13;11;5;5;9;11;11;9;9;12;11;5;11;12;11;12;12;1;1;1;1;1;1;1;1;1;1;1;10;9;12;11;7;16;15;12;0;0
363;20;0;0;0;0;0;8;1;15;15;15;1;15;12;11;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;15;10;9;11;11;10;10;9;11;10;15;0;0;8;0;1;10;15;0;9;12
366;20;0;0;0;0;0;8;1;15;15;15;1;15;5;5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13;9;9;11;11;11;12;9;10;9;11;0;0;8;0;1;10;15;0;9;12
367;0;20;19;19;19;19;8;10;15;15;15;15;15;1;1;9;9;11;9;9;9;5;6;8;7;11;7;10;8;12;5;11;12;10;8;11;1;1;1;1;1;1;1;1;1;1;1;9;8;10;10;8;14;15;11;0;0
370;0;20;19;19;19;19;5;10;15;15;15;15;15;1;1;12;12;12;12;12;12;5;5;12;12;12;12;10;13;13;5;10;12;12;12;13;1;1;1;1;1;1;1;1;1;1;1;12;11;12;12;8;16;15;12;0;0
372;0;20;19;19;19;19;5;9;15;15;15;15;15;1;1;10;10;11;10;11;10;5;5;5;10;7;7;7;8;12;5;9;12;10;10;11;1;1;1;1;1;1;1;1;1;1;1;10;7;11;11;7;15;14;11;0;0
373;0;20;19;19;19;19;5;7;15;15;15;15;15;1;1;11;11;12;11;12;12;5;5;12;10;12;11;11;11;11;5;9;10;12;10;12;1;1;1;1;1;1;1;1;1;1;1;11;11;11;10;7;16;15;11;0;0
374;0;20;19;19;19;19;5;7;15;15;15;15;15;1;1;12;11;13;12;14;13;5;5;13;13;13;10;12;12;12;5;6;12;8;12;13;1;1;1;1;1;1;1;1;1;1;1;12;11;12;11;7;17;15;12;0;0
376;0;20;19;19;19;19;7;8;15;15;15;15;15;1;1;11;11;10;11;11;7;6;5;10;10;9;9;9;10;7;5;8;10;7;10;10;1;1;1;1;1;1;1;1;1;1;1;10;9;11;8;7;15;15;10;0;0
377;0;19;19;20;19;19;5;5;15;15;15;15;15;1;1;12;5;5;12;5;5;5;10;12;5;12;12;5;12;5;5;5;5;5;5;5;1;1;1;1;1;1;1;1;1;1;1;9;11;10;5;6;12;15;12;0;0
379;0;19;19;20;19;19;9;7;15;15;15;15;15;1;1;9;8;9;10;10;10;5;8;8;10;10;10;9;10;10;5;8;10;7;9;9;1;1;1;1;1;1;1;1;1;1;1;9;14;11;9;8;15;15;9;0;0
380;0;19;19;20;19;19;5;10;15;15;15;15;15;1;1;10;11;9;13;9;8;5;5;7;8;10;10;7;7;10;5;5;10;5;10;8;1;1;1;1;1;1;1;1;1;1;1;10;12;11;8;6;14;14;7;0;0
381;0;19;19;20;19;19;5;6;15;15;15;15;15;1;1;13;13;13;13;13;12;5;7;14;11;13;15;9;14;10;5;5;10;5;10;10;1;1;1;1;1;1;1;1;1;1;1;13;16;12;8;7;16;15;14;0;0
383;0;19;19;19;20;19;5;8;15;15;15;15;15;1;1;11;11;11;11;12;12;5;11;11;13;12;11;9;12;10;13;8;12;8;11;12;1;1;1;1;1;1;1;1;1;1;1;11;14;12;10;8;16;15;11;0;0
385;0;19;19;19;20;19;5;5;15;15;15;15;15;1;1;9;11;9;6;5;5;5;5;7;13;13;11;11;8;5;12;5;5;5;5;5;1;1;1;1;1;1;1;1;1;1;1;8;16;12;5;5;12;15;7;0;0
386;0;19;19;19;20;19;5;9;15;15;15;15;15;1;1;10;10;10;10;11;10;5;9;9;10;10;9;9;10;10;9;5;10;9;10;10;1;1;1;1;1;1;1;1;1;1;1;10;13;11;9;7;15;15;9;0;0
388;0;19;19;19;20;19;5;9;15;15;15;15;15;1;1;11;11;12;12;13;13;5;11;11;11;13;10;8;12;13;13;9;13;9;13;13;1;1;1;1;1;1;1;1;1;1;1;11;13;12;12;9;16;15;11;0;0
391;0;19;19;19;19;20;6;12;15;15;15;15;15;1;1;9;10;13;9;12;13;5;13;13;7;6;10;6;13;8;5;8;9;5;7;9;1;1;1;1;1;1;1;1;1;1;1;10;11;10;7;10;16;15;13;0;0
392;0;19;19;19;19;20;5;8;15;15;15;15;15;1;1;12;11;12;12;13;12;5;8;12;14;13;13;10;14;12;5;9;11;7;12;12;1;1;1;1;1;1;1;1;1;1;1;12;16;13;10;8;16;15;13;0;0
394;0;19;19;19;20;19;11;11;15;15;15;15;15;1;1;11;11;11;11;11;13;15;13;9;9;9;13;9;11;13;7;13;11;11;11;11;1;1;1;1;1;1;1;1;1;1;1;11;15;11;11;12;15;15;10;0;0
395;0;19;19;20;19;19;7;12;15;15;15;15;15;1;1;9;9;10;9;11;9;7;6;7;10;7;8;7;10;10;5;9;13;9;9;12;1;1;1;1;1;1;1;1;1;1;1;9;11;11;10;8;15;15;8;0;0
397;20;0;0;0;0;0;8;1;15;15;15;1;15;10;10;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;10;7;8;10;10;10;15;8;9;5;10;0;0;8;0;1;10;15;0;7;12
402;0;20;19;19;19;19;5;6;15;15;15;15;15;1;1;5;5;5;15;10;5;5;5;5;6;5;5;5;6;5;5;5;14;5;5;13;1;1;1;1;1;1;1;1;1;1;1;8;5;10;7;5;15;15;13;0;0
403;0;20;19;19;19;19;5;9;15;15;15;15;15;1;1;12;9;12;9;12;9;5;5;5;11;11;7;9;7;14;5;11;9;9;9;13;1;1;1;1;1;1;1;1;1;1;1;11;8;12;10;7;16;15;11;0;0
405;0;19;20;19;19;19;7;8;15;15;15;15;15;1;1;10;10;10;13;9;8;5;5;7;9;10;9;9;8;10;5;5;9;5;10;10;1;1;1;1;1;1;1;1;1;1;1;11;9;11;8;6;14;15;9;0;0
407;0;20;19;19;19;19;8;10;15;15;15;15;15;1;1;11;11;11;11;12;12;8;5;8;11;11;10;10;11;12;5;11;10;11;10;13;1;1;1;1;1;1;1;1;1;1;1;11;10;12;10;9;16;15;11;0;0
408;0;19;20;19;19;19;5;9;15;15;15;15;15;1;1;10;10;10;10;9;10;5;5;9;11;11;7;10;10;10;5;7;11;9;11;11;1;1;1;1;1;1;1;1;1;1;1;10;8;12;10;7;14;15;11;0;0
409;0;19;19;20;19;19;5;5;15;15;15;15;15;1;1;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;1;1;1;1;1;1;1;1;1;1;1;5;7;10;5;5;12;15;5;0;0
413;0;19;19;19;19;20;6;10;15;15;15;15;15;1;1;12;12;12;13;13;12;5;12;12;11;11;12;10;12;10;10;10;12;10;10;11;1;1;1;1;1;1;1;1;1;1;1;12;16;12;10;10;16;15;12;0;0
416;0;19;19;19;20;19;5;8;15;15;15;15;15;1;1;11;11;11;13;12;12;5;7;12;11;12;12;9;14;11;11;7;9;6;9;12;1;1;1;1;1;1;1;1;1;1;1;11;15;12;8;7;16;15;13;0;0
417;0;19;19;19;20;19;5;7;15;15;15;15;15;1;1;12;12;11;13;13;13;5;6;13;13;13;12;11;13;12;9;7;12;9;11;13;1;1;1;1;1;1;1;1;1;1;1;12;17;12;11;7;16;15;13;0;0
418;0;19;19;19;19;20;5;9;15;15;15;15;15;1;1;10;8;10;10;9;9;5;9;9;10;11;9;9;9;11;10;9;11;9;11;11;1;1;1;1;1;1;1;1;1;1;1;10;13;11;10;8;14;15;9;0;0
419;0;19;19;19;20;19;5;5;15;15;15;15;15;1;1;11;9;6;11;13;6;5;5;11;12;11;10;10;10;7;5;7;7;5;8;5;1;1;1;1;1;1;1;1;1;1;1;9;15;12;6;5;16;15;10;0;0
421;0;19;19;20;19;19;6;5;15;15;15;15;15;1;1;11;10;11;11;12;10;5;11;12;11;11;13;9;12;8;5;8;10;7;8;10;1;1;1;1;1;1;1;1;1;1;1;11;15;12;8;8;16;15;12;0;0
422;0;19;19;19;19;20;5;8;15;15;15;15;15;1;1;8;8;10;10;10;8;5;7;7;12;11;10;7;11;5;5;5;10;5;10;10;1;1;1;1;1;1;1;1;1;1;1;9;12;12;7;6;15;15;9;0;0
424;0;19;19;20;19;19;5;7;15;15;15;15;15;1;1;9;9;10;9;12;9;5;7;8;10;12;10;10;13;10;7;9;11;9;11;11;1;1;1;1;1;1;1;1;1;1;1;9;15;11;10;7;16;15;10;0;0
426;0;19;19;20;19;19;5;6;15;15;15;15;15;1;1;10;10;9;12;10;8;5;5;9;13;10;10;5;11;10;5;7;10;7;9;11;1;1;1;1;1;1;1;1;1;1;1;10;10;12;9;6;15;15;10;0;0
427;0;19;19;20;19;19;9;9;15;15;15;15;15;1;1;9;9;9;9;12;9;9;9;10;9;10;10;9;9;9;9;9;9;9;9;9;1;1;1;1;1;1;1;1;1;1;1;9;14;11;9;9;16;15;9;0;0
428;0;19;19;19;19;20;5;5;15;15;15;15;15;1;1;10;9;11;13;10;10;5;10;12;9;12;13;7;11;9;5;5;7;7;7;8;1;1;1;1;1;1;1;1;1;1;1;11;13;11;7;7;15;15;11;0;0
429;20;0;0;0;0;0;8;1;15;15;15;1;15;9;9;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;14;7;9;11;11;12;11;7;11;7;11;0;0;8;0;1;10;15;0;7;12
431;20;0;0;0;0;0;8;1;15;15;15;1;15;8;9;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;11;7;11;10;11;12;11;9;10;10;11;0;0;8;0;1;10;15;0;9;11
432;20;0;0;0;0;0;8;1;15;15;15;1;15;11;8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;14;5;7;10;10;12;12;5;10;10;14;0;0;8;0;1;10;15;0;5;13
434;0;19;19;19;19;20;6;9;15;15;15;15;15;1;1;10;10;10;11;12;10;5;9;12;10;12;12;8;11;9;5;9;10;5;9;9;1;1;1;1;1;1;1;1;1;1;1;10;14;11;8;8;16;15;11;0;0
435;0;19;19;20;19;19;7;7;15;15;15;15;15;1;1;9;11;9;12;9;8;5;7;9;9;11;13;6;7;9;5;5;9;5;9;9;1;1;1;1;1;1;1;1;1;1;1;10;12;11;8;6;14;15;8;0;0
437;0;20;19;19;19;19;6;7;15;15;15;15;15;1;1;12;10;12;13;9;9;5;5;9;9;9;9;9;11;7;5;7;8;6;9;9;1;1;1;1;1;1;1;1;1;1;1;12;9;11;7;6;14;15;8;0;0
438;0;20;19;19;19;19;5;7;15;15;15;15;15;1;1;10;8;10;10;10;8;5;5;8;11;10;8;9;11;12;5;5;11;9;10;12;1;1;1;1;1;1;1;1;1;1;1;10;8;12;10;6;15;15;11;0;0
442;0;19;20;19;19;19;5;7;15;15;15;15;15;1;1;10;10;10;10;12;9;5;5;10;11;12;12;10;12;10;5;8;10;7;9;11;1;1;1;1;1;1;1;1;1;1;1;10;11;12;9;6;16;15;10;0;0
443;0;20;19;19;19;19;6;9;15;15;15;15;15;1;1;10;11;12;10;12;12;5;11;11;11;11;11;8;12;12;7;10;10;9;10;12;1;1;1;1;1;1;1;1;1;1;1;10;13;12;10;9;16;15;11;0;0
444;0;19;19;19;20;19;5;7;15;15;15;15;15;1;1;11;11;11;11;12;11;5;10;11;12;10;12;9;10;10;10;5;10;5;10;10;1;1;1;1;1;1;1;1;1;1;1;11;15;12;8;7;16;15;10;0;0
445;0;19;19;19;19;20;7;10;15;15;15;15;15;1;1;10;10;10;11;10;8;8;7;10;8;10;11;9;10;7;7;7;10;7;7;9;1;1;1;1;1;1;1;1;1;1;1;10;14;11;7;7;15;15;10;0;0
447;0;19;19;20;19;19;9;9;15;15;15;15;15;1;1;12;12;12;12;13;11;5;12;13;13;13;13;10;13;12;5;8;10;10;12;11;1;1;1;1;1;1;1;1;1;1;1;12;16;12;11;9;16;15;13;0;0
449;0;19;19;20;19;19;7;6;15;15;15;15;15;1;1;9;9;11;10;13;10;5;7;7;13;11;11;8;12;12;5;9;12;7;11;12;1;1;1;1;1;1;1;1;1;1;1;10;13;12;10;7;16;15;9;0;0
451;0;19;19;19;20;19;5;9;15;15;15;15;15;1;1;9;9;9;9;9;9;5;9;9;9;10;9;9;11;7;9;9;10;10;8;11;1;1;1;1;1;1;1;1;1;1;1;9;13;11;8;8;14;15;10;0;0
454;0;19;19;19;20;19;5;5;15;15;15;15;15;1;1;10;10;12;13;12;11;5;11;14;9;12;14;11;12;10;10;5;11;5;10;11;1;1;1;1;1;1;1;1;1;1;1;11;18;11;9;7;16;14;13;0;0
456;0;19;19;20;19;19;8;5;15;15;15;15;15;1;1;9;9;10;9;12;9;6;9;10;12;12;11;9;9;9;5;8;10;7;10;12;1;1;1;1;1;1;1;1;1;1;1;9;14;12;9;7;16;15;9;0;0
459;0;19;19;19;19;20;5;7;15;15;15;15;15;1;1;12;10;11;12;12;11;5;12;12;10;12;12;10;12;10;5;6;7;5;11;11;1;1;1;1;1;1;1;1;1;1;1;11;16;11;8;8;16;15;12;0;0
460;0;19;19;19;19;20;10;5;15;15;15;15;15;1;1;5;9;5;5;10;6;9;10;5;15;5;14;5;5;5;5;5;5;5;5;5;1;1;1;1;1;1;1;1;1;1;1;5;12;13;5;7;15;15;5;0;0
462;0;19;20;19;19;19;4;8;14;14;14;14;14;1;1;11;10;10;10;13;10;5;4;11;10;10;11;12;12;12;4;9;12;10;12;12;1;1;1;1;1;1;1;1;1;1;1;11;12;12;12;8;17;15;13;0;0
463;0;20;19;19;19;19;6;10;16;16;16;16;16;1;1;13;12;12;12;14;11;6;6;13;14;13;13;13;13;13;6;7;13;9;12;13;1;1;1;1;1;1;1;1;1;1;1;11;12;12;10;7;16;15;12;0;0
464;0;5;5;19;19;20;5;6;14;14;14;14;14;1;1;7;8;9;7;10;7;6;8;9;11;9;8;6;9;8;5;6;12;7;9;8;1;1;1;1;1;1;1;1;1;1;1;8;11;12;10;7;15;15;10;0;0
465;0;19;20;19;19;19;6;5;15;15;15;15;15;1;1;12;10;13;13;13;11;5;5;12;12;12;10;12;13;11;5;9;11;5;11;12;1;1;1;1;1;1;1;1;1;1;1;12;11;12;9;7;16;15;11;0;0
466;0;19;19;19;20;19;7;7;15;15;15;15;15;1;1;13;11;11;11;13;13;5;9;10;11;11;11;5;11;10;12;8;13;7;13;13;1;1;1;1;1;1;1;1;1;1;1;11;10;12;10;8;16;15;10;0;0
467;20;0;0;0;0;0;9;1;16;16;16;1;16;11;13;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13;8;11;11;11;11;11;11;11;11;11;0;0;8;0;1;10;15;0;9;11
