PlayerId;G;LD;RD;LW;C;RW;Aggression;Bravery;Determination;Teamplayer;Leadership;Temperament;Professionalism;Mental Toughness;Goalie Stamina;Acceleration;Agility;Balance;Speed;Stamina;Strength;Fighting;Screening;Getting Open;Passing;Puck Handling;Shooting Accuracy;Shooting Range;Offensive Read;Checking;Faceoffs;Hitting;Positioning;Shot Blocking;Stickchecking;Defensive Read;G Positioning;G Passing;G Pokecheck;Blocker;Glove;Rebound;Recovery;G Puckhandling;Low Shots;G Skating;Reflexes;Skating;Shooting;Playmaking;Defending;Physicality;Conditioning;Character;Hockey Sense;Goalie Technique;Goalie Overall Positioning
650;0;8;8;12;20;12;8;10;10;11;10;9;11;1;1;11;11;11;11;12;11;5;11;12;12;12;13;4;12;9;13;10;12;6;12;10;1;1;1;1;1;1;1;1;1;1;1;11;10;10;9;10;16;10;12;0;0
651;0;8;8;19;20;19;5;5;15;15;15;5;15;1;1;11;5;5;9;13;5;5;10;5;12;12;10;10;10;10;11;5;6;5;5;5;1;1;1;1;1;1;1;1;1;1;1;8;15;12;6;6;16;15;7;0;0
652;0;5;5;19;19;20;6;10;15;15;15;15;15;1;1;12;10;14;12;13;12;5;13;13;10;13;12;7;13;14;5;12;11;5;12;14;1;1;1;1;1;1;1;1;1;1;1;12;13;11;10;10;16;15;13;0;0
653;0;5;5;20;19;19;10;12;15;15;15;15;15;1;1;12;12;14;11;13;15;5;14;12;11;13;13;5;12;15;5;13;12;7;12;15;1;1;1;1;1;1;1;1;1;1;1;12;11;12;11;12;16;15;12;0;0
655;0;5;8;12;10;20;6;11;11;15;11;14;12;1;1;13;13;13;13;12;9;3;10;11;14;13;12;3;15;10;9;8;10;6;12;12;1;1;1;1;1;1;1;1;1;1;1;13;9;13;9;8;15;11;13;0;0
657;0;5;8;19;10;20;10;11;12;11;11;11;12;1;1;12;12;12;12;12;12;6;13;13;13;14;12;5;13;13;8;11;14;6;13;12;1;1;1;1;1;1;1;1;1;1;1;12;11;10;11;11;15;11;13;0;0
660;20;0;0;0;0;0;8;1;15;15;15;1;15;11;11;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;11;6;7;11;11;11;11;8;11;8;11;0;0;8;0;1;10;15;0;7;11
661;20;0;0;0;0;0;8;1;15;15;15;1;15;18;15;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;20;7;7;17;17;16;16;7;17;7;20;0;0;8;0;1;10;15;0;7;18
663;20;0;0;0;0;0;8;1;15;15;15;1;15;12;12;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13;10;6;10;10;10;11;9;11;10;12;0;0;8;0;1;10;15;0;8;12
664;0;20;19;5;5;5;5;11;15;15;15;15;15;1;1;17;16;18;15;17;18;5;5;18;17;18;12;17;18;18;5;14;17;17;17;18;1;1;1;1;1;1;1;1;1;1;1;16;14;14;17;10;18;15;17;0;0
665;0;19;20;5;5;5;5;10;15;15;15;15;15;1;1;13;13;13;13;14;13;5;5;5;13;12;5;5;10;13;5;5;13;14;13;15;1;1;1;1;1;1;1;1;1;1;1;13;5;12;13;7;17;15;14;0;0
668;0;14;20;5;5;8;10;13;13;10;13;11;13;1;1;10;10;11;11;11;12;4;9;9;14;14;8;14;12;14;4;13;14;16;15;14;1;1;1;1;1;1;1;1;1;1;1;10;11;10;14;11;15;10;14;0;0
669;0;20;19;5;5;5;5;9;15;15;15;15;15;1;1;17;15;18;16;17;18;5;5;18;18;18;12;17;18;18;5;18;17;16;18;18;1;1;1;1;1;1;1;1;1;1;1;17;14;14;17;11;18;15;17;0;0
670;0;20;19;5;5;5;7;10;15;15;15;15;15;1;1;13;11;13;13;13;10;5;5;10;13;12;8;9;10;11;5;9;13;11;13;13;1;1;1;1;1;1;1;1;1;1;1;13;8;12;12;8;16;15;13;0;0
676;0;8;5;20;10;14;9;10;11;11;10;10;11;1;1;12;13;13;13;13;12;7;12;11;12;13;12;5;11;13;8;11;13;6;12;12;1;1;1;1;1;1;1;1;1;1;1;12;11;12;11;10;16;12;11;0;0
677;0;8;5;20;10;15;10;12;13;13;12;11;12;1;1;12;11;11;11;11;11;5;11;12;13;13;13;4;13;10;10;11;12;6;12;12;1;1;1;1;1;1;1;1;1;1;1;11;10;11;10;11;15;10;12;0;0
681;0;5;5;19;20;19;5;12;15;15;15;15;15;1;1;17;17;17;17;16;17;5;17;17;17;17;17;12;17;16;15;15;16;12;16;17;1;1;1;1;1;1;1;1;1;1;1;17;20;14;15;13;18;15;17;0;0
683;0;8;8;12;20;12;10;12;12;12;13;12;13;1;1;11;12;12;12;12;11;7;13;13;12;13;14;5;13;10;14;10;12;7;12;11;1;1;1;1;1;1;1;1;1;1;1;11;12;11;10;11;16;13;13;0;0
684;0;8;8;12;20;12;10;12;11;12;11;10;12;1;1;10;11;12;11;11;10;5;13;12;12;13;12;5;13;12;11;10;12;6;12;13;1;1;1;1;1;1;1;1;1;1;1;11;11;11;10;11;15;7;12;0;0
685;0;5;8;12;10;20;11;13;13;13;13;12;14;1;1;15;15;15;15;15;13;9;14;14;11;14;15;6;11;11;10;11;12;6;11;13;1;1;1;1;1;1;1;1;1;1;1;15;13;11;10;12;17;10;12;0;0
687;0;5;5;19;19;20;6;12;15;15;15;15;15;1;1;18;16;17;17;17;15;5;17;17;16;18;18;12;17;16;5;16;16;12;15;15;1;1;1;1;1;1;1;1;1;1;1;17;21;13;14;13;18;15;17;0;0
688;0;5;8;12;10;20;12;13;12;11;12;6;11;1;1;10;9;10;11;11;12;8;14;10;12;14;13;6;11;12;9;13;12;6;11;11;1;1;1;1;1;1;1;1;1;1;1;10;12;12;10;12;15;10;10;0;0
690;0;5;8;12;10;20;9;11;11;11;11;10;11;1;1;12;11;13;14;14;12;7;12;12;12;13;12;5;12;12;9;11;14;7;12;13;1;1;1;1;1;1;1;1;1;1;1;13;11;12;11;11;17;12;12;0;0
692;0;5;5;20;19;19;5;12;15;15;15;15;15;1;1;16;15;18;18;17;19;5;17;20;17;18;18;12;18;18;9;17;16;12;16;17;1;1;1;1;1;1;1;1;1;1;1;17;21;14;15;14;18;15;19;0;0
693;20;0;0;0;0;0;8;1;15;15;15;1;15;9;10;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13;5;6;13;14;13;13;9;13;10;13;0;0;8;0;1;10;15;0;6;13
698;0;20;19;5;5;5;5;13;15;15;15;15;15;1;1;14;14;12;12;13;10;5;5;14;15;14;10;13;14;12;5;8;13;13;12;13;1;1;1;1;1;1;1;1;1;1;1;12;11;13;12;8;16;15;13;0;0
700;0;5;5;19;19;20;16;15;15;15;15;15;15;1;1;15;15;17;15;17;17;14;16;17;17;16;14;9;17;18;10;17;15;9;17;17;1;1;1;1;1;1;1;1;1;1;1;15;16;14;14;16;18;15;17;0;0
701;0;19;20;5;5;5;5;12;15;15;15;15;15;1;1;11;11;13;11;14;13;5;13;5;10;11;5;5;11;11;5;13;13;5;5;13;1;1;1;1;1;1;1;1;1;1;1;11;5;11;8;11;17;15;13;0;0
702;0;20;19;5;5;5;4;10;14;14;14;14;14;1;1;16;15;17;14;17;17;4;4;18;17;17;11;18;18;17;4;10;15;12;17;16;1;1;1;1;1;1;1;1;1;1;1;16;15;14;16;10;19;15;16;0;0
703;0;19;20;5;5;5;5;12;15;15;15;15;15;1;1;15;15;18;16;18;19;5;7;19;19;19;12;15;18;19;5;15;18;15;18;19;1;1;1;1;1;1;1;1;1;1;1;16;13;14;17;11;19;15;18;0;0
710;0;8;5;20;10;14;5;11;12;11;11;15;12;1;1;13;13;13;13;12;11;3;13;14;10;12;14;5;10;10;10;10;12;6;12;13;1;1;1;1;1;1;1;1;1;1;1;13;12;10;10;10;15;12;12;0;0
713;0;5;5;19;19;20;5;11;15;15;15;15;15;1;1;17;16;15;16;14;15;5;11;15;13;15;17;12;14;12;5;5;12;12;12;12;1;1;1;1;1;1;1;1;1;1;1;16;20;12;12;9;17;15;14;0;0
714;0;8;8;15;20;12;10;12;12;11;11;12;11;1;1;12;11;13;13;13;12;7;14;14;12;13;15;6;13;13;13;11;13;7;13;13;1;1;1;1;1;1;1;1;1;1;1;12;13;11;11;11;16;10;13;0;0
716;0;8;8;12;20;12;12;12;12;11;11;5;11;1;1;12;12;13;13;12;14;10;13;11;12;12;12;5;11;13;11;13;12;6;10;11;1;1;1;1;1;1;1;1;1;1;1;12;11;11;10;12;16;12;11;0;0
717;0;5;5;20;19;19;5;10;15;15;15;15;15;1;1;15;13;15;15;15;14;5;13;14;16;16;15;8;17;10;5;10;10;5;10;13;1;1;1;1;1;1;1;1;1;1;1;15;15;13;8;10;17;15;15;0;0
718;0;5;5;20;19;19;5;10;15;15;15;15;15;1;1;16;16;17;17;17;18;5;15;19;17;18;17;10;19;15;5;11;15;9;13;15;1;1;1;1;1;1;1;1;1;1;1;16;18;14;13;11;18;15;19;0;0
725;0;5;5;19;19;20;5;10;15;15;15;15;15;1;1;14;14;14;14;15;12;5;13;15;13;14;16;8;15;14;5;5;12;6;14;14;1;1;1;1;1;1;1;1;1;1;1;14;16;12;11;9;17;15;15;0;0
726;0;8;8;12;20;12;7;13;13;16;13;15;12;1;1;12;14;12;12;13;9;4;8;11;14;14;12;3;14;9;13;7;11;5;11;9;1;1;1;1;1;1;1;1;1;1;1;12;9;13;9;8;16;10;12;0;0
727;0;5;5;19;19;20;4;8;14;14;14;14;14;1;1;9;14;12;10;14;13;4;13;13;10;10;14;9;13;12;5;8;12;9;10;12;1;1;1;1;1;1;1;1;1;1;1;11;17;12;11;10;17;15;14;0;0
728;20;0;0;0;0;0;8;1;15;15;15;1;15;7;9;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;12;11;11;11;11;11;12;11;11;11;12;0;0;8;0;1;10;15;0;11;12
729;0;8;5;20;10;14;10;13;15;15;14;15;15;1;1;15;15;15;15;14;12;5;11;12;13;13;13;5;14;12;11;8;14;7;12;13;1;1;1;1;1;1;1;1;1;1;1;15;11;12;11;10;16;12;13;0;0
730;0;8;8;12;20;12;5;12;12;15;12;14;11;1;1;16;17;15;15;15;11;7;11;14;17;17;14;5;16;13;16;10;14;8;14;12;1;1;1;1;1;1;1;1;1;1;1;15;12;14;12;9;17;9;15;0;0
731;0;20;19;5;5;5;15;13;15;15;15;15;15;1;1;15;15;17;17;15;17;11;5;15;15;15;12;15;15;17;5;17;17;15;17;19;1;1;1;1;1;1;1;1;1;1;1;16;13;13;16;13;17;15;18;0;0
732;0;20;19;8;5;5;10;13;14;15;15;16;16;1;1;11;10;11;11;10;9;3;5;10;14;15;8;15;15;11;5;10;14;14;15;13;1;1;1;1;1;1;1;1;1;1;1;11;11;13;12;9;14;13;12;0;0
733;0;8;8;12;20;12;10;11;11;12;11;10;10;1;1;11;11;11;12;12;11;5;11;10;10;10;11;3;11;10;10;9;11;5;11;11;1;1;1;1;1;1;1;1;1;1;1;11;8;11;9;10;15;10;10;0;0
734;0;17;20;5;5;8;6;8;8;8;8;7;7;1;1;13;10;11;11;12;9;5;3;8;11;12;7;12;11;10;4;11;11;10;12;9;1;1;1;1;1;1;1;1;1;1;1;11;9;9;10;7;15;6;10;0;0
735;0;8;5;20;10;19;5;8;11;11;10;12;10;1;1;12;12;12;12;11;10;2;11;12;12;12;13;4;13;10;9;8;12;5;11;12;1;1;1;1;1;1;1;1;1;1;1;12;10;12;9;8;15;6;12;0;0
736;0;20;19;5;5;5;9;10;15;15;15;15;15;1;1;15;15;18;18;17;18;5;5;13;18;18;12;15;18;19;5;16;18;18;18;19;1;1;1;1;1;1;1;1;1;1;1;17;13;14;18;11;18;15;18;0;0
737;0;20;14;8;5;5;4;9;10;9;11;12;11;1;1;9;9;10;10;10;7;1;4;7;13;14;6;14;11;12;4;10;14;13;14;14;1;1;1;1;1;1;1;1;1;1;1;9;10;10;13;6;14;13;14;0;0
738;20;0;0;0;0;0;8;1;15;15;15;1;15;16;16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;18;11;12;17;17;14;14;10;17;10;18;0;0;8;0;1;10;15;0;11;16
739;0;20;19;5;5;5;5;9;15;15;15;15;15;1;1;11;10;13;11;13;13;5;5;11;13;13;8;10;11;13;5;10;12;9;12;13;1;1;1;1;1;1;1;1;1;1;1;11;9;12;11;8;16;15;12;0;0
740;0;8;8;12;20;12;9;14;13;14;12;15;15;1;1;14;13;12;13;12;10;4;12;11;11;14;13;4;11;10;10;8;12;4;12;11;1;1;1;1;1;1;1;1;1;1;1;13;10;11;9;10;16;10;11;0;0
741;20;0;0;0;0;0;8;1;13;14;11;1;13;14;15;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;14;12;13;13;13;14;14;12;15;13;15;0;0;8;0;1;9;11;0;12;14
742;0;20;19;8;5;5;6;11;15;15;15;15;15;1;1;16;15;16;15;16;16;5;5;14;16;16;12;14;16;16;5;12;15;12;15;16;1;1;1;1;1;1;1;1;1;1;1;15;13;13;14;10;18;15;15;0;0
743;20;0;0;0;0;0;7;1;11;13;12;1;11;13;14;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;11;10;11;11;11;10;12;12;12;12;13;0;0;9;0;1;10;12;0;12;12
744;0;14;20;5;5;8;13;14;14;13;13;12;14;1;1;13;12;13;14;15;13;8;5;10;13;14;9;15;13;12;6;13;13;12;14;12;1;1;1;1;1;1;1;1;1;1;1;13;12;12;12;11;17;12;12;0;0
745;0;18;20;5;5;8;10;13;13;12;12;12;12;1;1;9;9;10;9;12;10;4;4;9;12;14;8;14;12;12;6;13;13;12;14;12;1;1;1;1;1;1;1;1;1;1;1;9;11;11;12;10;15;10;12;0;0
746;0;19;20;5;5;5;5;9;15;15;15;15;15;1;1;12;13;16;13;15;18;5;5;12;13;15;11;11;14;17;5;8;16;15;17;15;1;1;1;1;1;1;1;1;1;1;1;13;11;12;16;9;17;15;15;0;0
747;0;5;8;14;10;20;7;9;9;10;8;8;10;1;1;11;10;11;11;10;10;5;11;12;12;12;13;4;12;9;9;10;12;5;11;10;1;1;1;1;1;1;1;1;1;1;1;11;10;10;9;9;14;6;12;0;0
748;20;0;0;0;0;0;6;1;9;10;9;1;11;12;13;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;11;9;11;10;12;11;11;10;12;11;13;0;0;7;0;1;9;7;0;9;10
749;0;14;20;5;5;8;15;15;15;11;12;8;14;1;1;10;8;10;10;10;11;7;6;10;14;15;9;16;11;16;3;14;15;15;14;12;1;1;1;1;1;1;1;1;1;1;1;10;12;11;14;11;15;12;13;0;0
750;0;5;5;19;20;19;5;11;15;15;15;15;15;1;1;17;16;18;16;18;18;5;13;19;19;19;19;12;19;18;15;11;17;12;17;18;1;1;1;1;1;1;1;1;1;1;1;17;21;14;16;11;19;15;19;0;0
751;0;19;20;5;5;5;9;13;15;15;15;15;15;1;1;15;15;16;15;16;17;5;5;11;14;16;9;11;14;17;5;17;17;15;15;17;1;1;1;1;1;1;1;1;1;1;1;15;10;13;16;12;18;15;17;0;0
752;0;8;5;20;10;19;11;12;13;12;12;11;13;1;1;12;12;12;12;12;11;6;11;10;10;12;11;3;10;10;8;11;12;5;11;11;1;1;1;1;1;1;1;1;1;1;1;12;8;11;9;11;15;12;10;0;0
753;0;8;5;20;10;14;11;13;13;14;13;11;14;1;1;13;14;13;13;12;12;7;14;14;14;14;15;6;14;13;12;12;13;7;14;14;1;1;1;1;1;1;1;1;1;1;1;13;13;13;11;12;16;9;14;0;0
754;0;5;8;12;10;20;9;10;11;11;11;10;11;1;1;16;15;14;14;12;14;8;12;12;14;13;13;5;12;10;9;10;12;5;12;11;1;1;1;1;1;1;1;1;1;1;1;14;11;11;9;11;15;12;12;0;0
755;20;0;0;0;0;0;6;1;12;11;10;1;12;12;13;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;11;9;11;11;12;12;12;11;12;12;13;0;0;6;0;1;10;10;0;10;11
756;0;5;8;19;10;20;6;7;7;10;7;7;7;1;1;10;10;11;10;11;10;4;8;10;12;12;10;3;12;10;9;9;12;7;11;11;1;1;1;1;1;1;1;1;1;1;1;10;8;10;10;8;15;6;11;0;0
757;0;8;8;18;20;12;2;7;8;8;8;12;9;1;1;12;13;13;12;12;10;4;12;11;12;11;11;5;11;10;11;7;12;4;11;12;1;1;1;1;1;1;1;1;1;1;1;12;10;10;9;7;16;10;11;0;0
758;0;20;14;8;5;5;11;12;12;14;11;12;12;1;1;14;12;13;13;15;14;6;4;10;13;13;8;13;13;10;5;11;12;11;12;10;1;1;1;1;1;1;1;1;1;1;1;13;10;13;11;10;17;10;11;0;0
759;20;0;0;0;0;0;8;1;15;14;13;1;12;13;15;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13;13;13;12;13;9;13;12;11;12;12;0;0;8;0;1;10;10;0;12;13
760;0;5;8;12;10;20;8;10;9;11;10;9;10;1;1;14;13;13;14;13;13;7;12;12;13;13;13;5;12;10;11;11;13;5;12;11;1;1;1;1;1;1;1;1;1;1;1;13;11;12;10;10;16;11;12;0;0
761;0;5;5;19;20;19;5;9;15;15;15;15;15;1;1;11;10;11;9;9;9;5;8;8;13;13;11;7;12;11;11;7;11;7;11;12;1;1;1;1;1;1;1;1;1;1;1;10;12;12;10;7;14;15;10;0;0
762;0;5;8;18;10;20;7;12;13;12;12;16;13;1;1;14;13;15;15;14;12;6;12;14;10;11;14;5;10;10;9;10;12;6;12;12;1;1;1;1;1;1;1;1;1;1;1;14;12;11;10;10;16;12;12;0;0
763;0;14;20;5;5;8;14;15;14;14;13;13;15;1;1;9;10;11;12;11;10;5;6;10;13;14;9;15;13;13;6;14;13;12;14;14;1;1;1;1;1;1;1;1;1;1;1;10;12;12;13;11;15;15;13;0;0
764;20;0;0;0;0;0;7;1;10;12;11;1;10;12;13;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;11;11;11;11;12;11;12;11;12;11;13;0;0;7;0;1;10;10;0;11;11
765;0;5;5;19;20;19;9;14;15;15;15;15;15;1;1;13;13;15;13;14;15;9;15;14;11;15;15;9;14;15;13;15;11;10;13;14;1;1;1;1;1;1;1;1;1;1;1;13;16;12;12;13;17;15;14;0;0
766;0;8;5;20;10;14;6;9;11;12;11;13;11;1;1;12;12;12;12;11;10;2;11;12;12;13;13;4;13;10;9;9;13;6;12;12;1;1;1;1;1;1;1;1;1;1;1;12;10;11;10;9;15;12;12;0;0
767;0;20;14;8;5;5;14;14;15;11;13;8;14;1;1;10;9;11;10;10;12;8;7;10;11;13;9;14;12;13;2;13;12;13;12;11;1;1;1;1;1;1;1;1;1;1;1;10;11;11;12;12;15;12;11;0;0
768;0;5;5;19;19;20;4;9;14;14;14;14;14;1;1;15;14;17;14;17;18;4;16;18;16;18;16;11;18;17;4;15;12;9;15;16;1;1;1;1;1;1;1;1;1;1;1;16;20;14;14;13;19;15;19;0;0
769;0;5;5;20;19;19;5;5;15;15;15;15;15;1;1;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;1;1;1;1;1;1;1;1;1;1;1;5;7;10;5;5;12;15;5;0;0
770;0;19;20;5;5;5;5;12;15;15;15;15;15;1;1;9;9;12;9;11;12;5;5;5;10;14;5;5;6;14;5;10;15;14;14;15;1;1;1;1;1;1;1;1;1;1;1;10;5;11;14;8;15;15;15;0;0
771;0;20;17;8;5;5;10;12;13;12;12;11;11;1;1;12;11;12;13;14;12;6;4;8;12;13;7;14;12;11;4;12;13;11;13;11;1;1;1;1;1;1;1;1;1;1;1;13;11;13;13;11;17;9;13;0;0
772;0;8;5;20;10;19;11;13;14;14;13;13;14;1;1;14;14;14;14;15;14;7;13;11;13;14;12;4;11;14;9;13;15;7;14;14;1;1;1;1;1;1;1;1;1;1;1;13;9;12;11;11;17;11;10;0;0
773;0;8;5;20;10;14;11;13;13;15;13;12;13;1;1;11;12;11;11;11;11;5;11;12;14;15;13;5;15;11;10;11;10;7;12;12;1;1;1;1;1;1;1;1;1;1;1;11;11;13;10;11;15;13;13;0;0
774;0;5;8;17;10;20;10;12;15;15;14;16;15;1;1;12;11;12;12;12;10;3;10;11;12;14;12;3;14;11;10;10;15;7;11;14;1;1;1;1;1;1;1;1;1;1;1;12;9;12;10;10;15;8;12;0;0
775;0;5;8;15;10;20;13;13;12;12;12;7;12;1;1;10;10;11;11;10;11;8;12;11;11;12;12;3;12;11;9;12;9;5;10;10;1;1;1;1;1;1;1;1;1;1;1;10;9;11;8;12;14;9;11;0;0
776;0;8;5;20;10;14;4;7;9;10;9;11;8;1;1;14;14;14;14;14;12;4;11;12;12;12;13;4;14;11;10;9;13;7;12;13;1;1;1;1;1;1;1;1;1;1;1;14;10;11;10;8;17;8;13;0;0
777;0;5;8;12;10;20;7;9;10;10;9;9;11;1;1;11;11;11;11;11;12;5;14;13;14;15;12;4;13;12;8;12;14;7;14;13;1;1;1;1;1;1;1;1;1;1;1;11;10;11;11;10;15;9;13;0;0
778;0;5;5;19;19;20;5;10;15;15;15;15;15;1;1;14;12;11;15;11;11;5;15;15;11;15;15;7;15;13;8;11;13;8;13;13;1;1;1;1;1;1;1;1;1;1;1;13;14;12;11;10;15;15;15;0;0
779;0;19;20;8;5;5;5;11;15;15;15;15;15;1;1;14;13;16;13;15;16;5;5;13;13;13;12;12;13;16;5;13;13;13;15;16;1;1;1;1;1;1;1;1;1;1;1;14;12;12;14;10;17;15;14;0;0
780;0;8;5;20;10;18;3;7;9;10;8;11;10;1;1;13;13;14;14;14;11;3;11;11;11;13;10;4;11;11;8;9;12;6;12;12;1;1;1;1;1;1;1;1;1;1;1;13;9;10;10;8;16;7;11;0;0
781;0;19;20;5;5;8;10;16;17;14;16;17;18;1;1;12;12;14;15;15;11;4;6;8;16;17;8;17;12;12;4;10;16;15;16;15;1;1;1;1;1;1;1;1;1;1;1;13;12;12;14;10;17;14;14;0;0
782;0;5;5;20;19;19;5;11;15;15;15;15;15;1;1;16;15;16;15;15;14;5;9;16;13;16;15;12;17;16;6;9;15;11;16;16;1;1;1;1;1;1;1;1;1;1;1;15;19;12;14;9;17;15;16;0;0
783;0;15;20;5;5;8;13;14;11;11;12;7;11;1;1;14;13;13;13;14;14;12;6;9;14;14;8;15;12;14;7;15;13;14;14;13;1;1;1;1;1;1;1;1;1;1;1;13;11;11;13;12;17;11;13;0;0
784;0;5;5;20;19;19;5;11;15;15;15;15;15;1;1;14;12;12;14;14;12;5;5;11;15;13;11;8;13;12;5;8;14;11;13;12;1;1;1;1;1;1;1;1;1;1;1;13;13;13;12;8;17;15;12;0;0
785;0;15;20;5;5;8;11;11;11;7;9;5;10;1;1;10;9;11;12;11;12;9;6;8;10;12;7;12;9;12;1;12;12;12;11;10;1;1;1;1;1;1;1;1;1;1;1;11;9;8;11;10;15;8;11;0;0
786;0;5;5;19;20;19;8;13;15;15;15;15;15;1;1;17;19;17;18;17;15;7;15;18;19;18;17;9;18;15;16;13;15;10;15;17;1;1;1;1;1;1;1;1;1;1;1;17;17;14;13;12;18;15;18;0;0
787;0;20;19;8;5;5;5;10;15;15;15;15;15;1;1;13;12;14;14;14;15;5;5;12;15;16;10;12;14;15;5;13;14;10;13;15;1;1;1;1;1;1;1;1;1;1;1;13;11;13;13;9;17;15;14;0;0
788;0;8;5;20;10;14;16;16;14;12;13;8;14;1;1;10;10;11;11;10;11;8;14;11;13;13;12;6;12;13;8;14;13;6;11;11;1;1;1;1;1;1;1;1;1;1;1;10;12;11;10;14;14;11;11;0;0
789;0;20;19;8;5;5;5;11;15;15;15;15;15;1;1;15;15;15;15;17;15;5;5;13;15;14;12;13;14;15;5;13;16;13;15;16;1;1;1;1;1;1;1;1;1;1;1;15;12;13;14;9;18;15;16;0;0
790;0;20;19;8;5;5;12;13;13;15;13;12;13;1;1;11;10;11;11;13;10;5;4;10;14;14;9;15;13;11;6;12;12;11;12;11;1;1;1;1;1;1;1;1;1;1;1;11;12;12;11;10;16;12;11;0;0
791;0;5;5;20;19;19;4;4;14;14;14;14;14;1;1;13;12;15;13;14;15;4;11;11;14;15;12;4;14;15;4;6;13;4;15;15;1;1;1;1;1;1;1;1;1;1;1;14;11;13;12;9;17;15;13;0;0
792;20;0;0;0;0;0;7;1;11;11;8;1;12;12;13;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;11;9;10;10;10;12;12;10;12;11;14;0;0;7;0;1;9;9;0;9;11
793;0;20;19;5;5;5;8;9;15;15;15;15;15;1;1;13;12;14;12;13;13;5;5;13;13;14;5;5;12;14;5;11;14;12;13;14;1;1;1;1;1;1;1;1;1;1;1;13;5;12;13;9;16;15;14;0;0
794;0;5;5;20;19;19;4;10;14;14;14;14;14;1;1;15;13;16;15;16;17;4;10;19;16;19;16;8;19;17;4;14;14;10;16;16;1;1;1;1;1;1;1;1;1;1;1;16;17;14;15;12;18;15;20;0;0
795;0;8;8;14;20;12;11;11;11;13;11;11;12;1;1;10;11;11;10;11;10;5;11;12;12;12;13;4;12;9;13;10;12;6;11;11;1;1;1;1;1;1;1;1;1;1;1;10;10;11;9;10;15;10;12;0;0
796;0;20;18;8;5;5;11;14;14;13;13;12;13;1;1;11;11;12;13;15;12;7;5;9;12;13;7;13;12;11;5;12;12;11;13;12;1;1;1;1;1;1;1;1;1;1;1;12;10;12;11;10;17;16;12;0;0
797;0;5;8;12;10;20;11;13;13;13;13;12;13;1;1;10;12;12;12;12;11;6;12;11;13;13;10;4;11;12;9;13;14;7;12;13;1;1;1;1;1;1;1;1;1;1;1;11;9;12;11;12;15;12;11;0;0
798;0;19;20;5;5;8;12;13;11;10;11;6;10;1;1;9;8;9;9;11;11;7;6;10;14;14;7;14;12;13;4;13;12;14;13;11;1;1;1;1;1;1;1;1;1;1;1;9;10;12;13;11;15;11;11;0;0
799;0;8;8;12;20;12;13;14;13;15;13;12;14;1;1;12;11;12;13;13;13;7;12;11;12;12;12;4;15;12;11;10;11;6;12;13;1;1;1;1;1;1;1;1;1;1;1;12;10;12;10;12;16;11;13;0;0
800;0;8;8;12;20;12;6;8;7;9;7;7;7;1;1;11;10;12;12;12;11;6;11;11;11;11;12;3;11;11;11;9;12;6;12;12;1;1;1;1;1;1;1;1;1;1;1;12;10;10;11;10;16;8;12;0;0
801;0;5;5;19;20;19;8;13;15;15;15;15;15;1;1;17;14;18;17;17;19;5;15;19;19;19;17;10;18;19;16;15;15;8;17;19;1;1;1;1;1;1;1;1;1;1;1;17;18;14;14;14;18;15;18;0;0
802;0;8;5;20;10;15;7;9;8;8;8;8;9;1;1;13;13;13;13;14;13;7;12;12;9;12;13;4;9;10;9;11;11;5;10;11;1;1;1;1;1;1;1;1;1;1;1;13;10;9;9;10;17;7;10;0;0
803;0;5;5;20;19;19;5;12;15;15;15;15;15;1;1;13;12;15;13;14;14;5;5;13;13;15;12;8;13;16;5;11;14;5;14;15;1;1;1;1;1;1;1;1;1;1;1;13;14;12;12;9;17;15;13;0;0
804;0;8;8;13;20;12;8;13;14;13;13;15;14;1;1;12;13;12;13;13;10;3;11;13;12;12;14;6;12;11;13;9;14;7;12;10;1;1;1;1;1;1;1;1;1;1;1;12;13;11;11;10;16;8;12;0;0
805;0;5;8;12;10;20;13;15;12;10;11;7;11;1;1;10;10;11;11;10;10;8;14;12;13;13;13;4;12;14;9;16;14;7;13;13;1;1;1;1;1;1;1;1;1;1;1;10;10;10;12;13;14;9;12;0;0
